model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-60.735347747802734,-61.60917663574219,0.8738288879394531
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-68.35781860351562,-68.40217590332031,0.0443572998046875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-56.413780212402344,-55.530853271484375,-0.8829269409179688
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-52.580909729003906,-51.77654266357422,-0.8043670654296875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-51.39185333251953,-53.45951461791992,2.0676612854003906
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-57.9084587097168,-66.29458618164062,8.386127471923828
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-56.11396026611328,-55.404903411865234,-0.7090568542480469
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-70.01394653320312,-76.13130187988281,6.1173553466796875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-60.15251159667969,-61.02275085449219,0.8702392578125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-69.22701263427734,-71.0101547241211,1.78314208984375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-75.98836517333984,-82.9992904663086,7.01092529296875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-66.6247329711914,-62.38542938232422,-4.2393035888671875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-61.41632080078125,-59.653717041015625,-1.762603759765625
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-56.75802230834961,-60.76356506347656,4.005542755126953
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-77.6327133178711,-85.4328842163086,7.8001708984375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-64.41185760498047,-76.18562316894531,11.773765563964844
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-67.04278564453125,-66.28534698486328,-0.7574386596679688
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-75.46952819824219,-71.43907165527344,-4.03045654296875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-69.4852066040039,-69.84795379638672,0.3627471923828125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-69.69078063964844,-68.27825164794922,-1.4125289916992188
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-62.61225128173828,-61.612022399902344,-1.0002288818359375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",lutes and saxophones,-41.71712112426758,-42.7030029296875,0.9858818054199219
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",casserole and eagle,-53.57429885864258,-53.68329620361328,0.10899734497070312
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kite and linguist,-47.367218017578125,-46.54107666015625,-0.826141357421875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",algorithm and perfume,-52.96494674682617,-48.99149703979492,-3.97344970703125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",forest and screwdriver,-50.78004455566406,-50.527862548828125,-0.2521820068359375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",slipper and volcano,-55.95665740966797,-54.763511657714844,-1.193145751953125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harmonica and microscope,-63.107486724853516,-60.01500701904297,-3.092479705810547
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cookbook and zenith,-53.83867645263672,-51.43816375732422,-2.4005126953125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-49.64427185058594,-58.53684997558594,8.892578125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",neuron and toaster,-56.11454772949219,-59.14996337890625,3.0354156494140625
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-47.721439361572266,-44.61909103393555,-3.1023483276367188
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",casserole and optics,-62.925804138183594,-63.90299987792969,0.9771957397460938
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-55.273345947265625,-55.863243103027344,0.5898971557617188
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",nimbus and waffle,-51.890472412109375,-58.71345901489258,6.822986602783203
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",photon and pumpkin,-54.19208908081055,-54.572269439697266,0.38018035888671875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",lantern and syntax,-51.51913070678711,-52.6489372253418,1.1298065185546875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",echo and vineyard,-45.65058135986328,-42.783119201660156,-2.867462158203125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",nebula and snowman,-53.30449676513672,-52.90530014038086,-0.3991966247558594
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",botany and teapot,-45.475425720214844,-45.66183853149414,0.18641281127929688
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",chisel and kaleidoscope,-67.76569366455078,-71.23878479003906,3.4730911254882812
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",lava and teacup,-57.81916046142578,-51.62260818481445,-6.196552276611328
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",entropy and orchard,-53.36563491821289,-50.609580993652344,-2.756053924560547
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",axolotl and vineyard,-57.036659240722656,-55.35858917236328,-1.678070068359375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",clockwork and meadow,-45.81550216674805,-45.8201789855957,0.00467681884765625
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",algebra and telescope,-40.21274185180664,-38.360347747802734,-1.8523941040039062
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",arcade and topaz,-40.88999557495117,-44.284080505371094,3.394084930419922
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",asteroid and compass,-45.07297134399414,-47.63295364379883,2.5599822998046875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bicycle and nebula,-53.948585510253906,-56.987876892089844,3.0392913818359375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bungalow and entropy,-54.34440612792969,-58.163299560546875,3.8188934326171875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",carnation and gnome,-50.56611633300781,-57.82921600341797,7.263099670410156
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cinnamon and harmonica,-59.08441162109375,-57.481876373291016,-1.6025352478027344
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",coral and syntax,-46.47492599487305,-44.15375900268555,-2.3211669921875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",dandelion and pendulum,-61.33747863769531,-62.1186408996582,0.7811622619628906
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",delirium and telescope,-50.278564453125,-48.501792907714844,-1.7767715454101562
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",anchors and sandstorms,-51.641387939453125,-53.35643768310547,1.7150497436523438
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",scissors and volcanoes,-61.344146728515625,-59.54625701904297,-1.7978897094726562
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",equations and lanterns,-54.80061340332031,-52.6595573425293,-2.1410560607910156
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",satellites and tulips,-48.69606018066406,-46.830543518066406,-1.8655166625976562
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",compasses and hedgehogs,-61.4130744934082,-67.24523162841797,5.832157135009766
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",comets and neckties,-52.90719223022461,-54.41395568847656,1.5067634582519531
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",castles and headphones,-51.52217102050781,-44.3762092590332,-7.145961761474609
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",paperclips and pyramids,-62.72774124145508,-59.04094696044922,-3.6867942810058594
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",constellations and kettles,-59.17463302612305,-54.716007232666016,-4.458625793457031
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",kaleidoscopes and whales,-65.49480438232422,-68.40158081054688,2.9067764282226562
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",meadows and pianos,-48.28240966796875,-43.713584899902344,-4.568824768066406
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",magnets and zebras,-54.71048355102539,-56.59123992919922,1.8807563781738281
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",parrots and submarines,-58.837581634521484,-57.99354553222656,-0.8440361022949219
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",crayons and jungles,-50.44074630737305,-47.82908630371094,-2.6116600036621094
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",harbor and teapot,-38.73467254638672,-41.39025115966797,2.65557861328125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",notebook and quicksand,-47.87441635131836,-47.77537155151367,-0.0990447998046875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",glacier and lantern,-58.199012756347656,-56.599613189697266,-1.5993995666503906
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",microscope and puddle,-55.16919708251953,-56.733062744140625,1.5638656616210938
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",compass and swan,-46.00114440917969,-38.8280143737793,-7.173130035400391
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bonsai and cathedral,-52.88282775878906,-58.50836181640625,5.6255340576171875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",honeycomb and violin,-48.859710693359375,-43.42631149291992,-5.433399200439453
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",sailboat and stadium,-52.56971740722656,-49.14221954345703,-3.4274978637695312
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",acorns and skyscrapers,-57.00558090209961,-48.40226745605469,-8.603313446044922
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",bell and trellis,-51.506797790527344,-54.67772674560547,3.170928955078125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",inkwell and kite,-47.769466400146484,-43.5598030090332,-4.209663391113281
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",foxglove and trombone,-67.84931182861328,-64.44001007080078,-3.4093017578125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",carousel and quill,-50.911224365234375,-48.76335906982422,-2.1478652954101562
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",lighthouse and onion,-44.34972381591797,-44.52446746826172,0.17474365234375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cactus and chessboard,-60.65531921386719,-54.661949157714844,-5.993370056152344
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",gallery and raindrop,-57.14484405517578,-56.820640563964844,-0.3242034912109375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cricket and plow,-53.75190734863281,-50.55445861816406,-3.19744873046875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",fresco and gingerbread,-50.39183044433594,-46.99599838256836,-3.395832061767578
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",cello and sunflower,-45.135948181152344,-48.103179931640625,2.9672317504882812
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",archway and quilt,-47.695404052734375,-46.22698974609375,-1.468414306640625
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",compass and haystack,-47.01301956176758,-45.720855712890625,-1.2921638488769531
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",beacon and millipede,-57.40043258666992,-60.745784759521484,3.3453521728515625
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",parchment and windmill,-39.74203109741211,-40.30109786987305,0.5590667724609375
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",candlestick and meadow,-50.34117126464844,-55.93495178222656,5.593780517578125
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",men and women,-25.605138778686523,-28.55108642578125,2.9459476470947266
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",black and white,-24.752639770507812,-28.77462387084961,4.021984100341797
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",day and night,-29.348905563354492,-29.24473762512207,-0.10416793823242188
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",boys and girls,-28.369367599487305,-29.782129287719727,1.4127616882324219
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",left and right,-27.090843200683594,-30.22636604309082,3.1355228424072266
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",female and male,-31.04566764831543,-27.999563217163086,-3.0461044311523438
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",father and mother,-23.599536895751953,-24.5826358795166,0.9830989837646484
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",goods and services,-27.019317626953125,-34.83002853393555,7.810710906982422
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",north and south,-27.74064826965332,-29.110774993896484,1.370126724243164
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",development and research,-31.70149040222168,-27.81831932067871,-3.8831710815429688
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",place and time,-27.70716667175293,-23.793954849243164,-3.9132118225097656
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",death and life,-31.92620086669922,-28.70108985900879,-3.2251110076904297
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",brothers and sisters,-28.2418212890625,-27.775144577026367,-0.4666767120361328
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",husband and wife,-23.07123565673828,-25.67394256591797,2.6027069091796875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",gas and oil,-32.54096984863281,-24.9959774017334,-7.544992446899414
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",pepper and salt,-33.51670455932617,-30.968355178833008,-2.548349380493164
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",fall and rise,-31.78545379638672,-23.871173858642578,-7.914279937744141
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",arms and legs,-30.64655876159668,-32.73488998413086,2.0883312225341797
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",fruits and vegetables,-30.90446662902832,-33.38340759277344,2.478940963745117
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",arts and sciences,-29.230300903320312,-30.106571197509766,0.8762702941894531
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",gentlemen and ladies,-30.562362670898438,-24.523958206176758,-6.03840446472168
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",feelings and thoughts,-30.101404190063477,-28.859752655029297,-1.2416515350341797
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",diagnosis and treatment,-26.92038345336914,-33.55065155029297,6.630268096923828
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",groups and individuals,-32.01243209838867,-29.692068099975586,-2.320363998413086
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",knowledge and skills,-29.53514289855957,-31.015878677368164,1.4807357788085938
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",heart and mind,-25.966875076293945,-30.47145652770996,4.504581451416016
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",influence and power,-31.837305068969727,-27.69195556640625,-4.145349502563477
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",Africa and Asia,-35.619834899902344,-32.54383850097656,-3.0759963989257812
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",addresses and names,-36.08618927001953,-27.383831024169922,-8.70235824584961
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",poetry and prose,-31.822132110595703,-33.92222595214844,2.1000938415527344
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",forefinger and thumb,-40.07082748413086,-32.35630416870117,-7.7145233154296875
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",minerals and vitamins,-42.952449798583984,-36.71253204345703,-6.239917755126953
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",fall and winter,-28.83831024169922,-29.129602432250977,0.2912921905517578
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",light and shadow,-27.082380294799805,-28.956836700439453,1.8744564056396484
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",honey and milk,-34.26406478881836,-31.620681762695312,-2.643383026123047
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",nose and throat,-31.94569206237793,-33.640995025634766,1.695302963256836
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",anger and fear,-30.802879333496094,-29.654584884643555,-1.148294448852539
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",head and tail,-27.042694091796875,-34.755374908447266,7.712680816650391
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",novels and stories,-31.89063262939453,-32.79914855957031,0.9085159301757812
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",sunrise and sunset,-30.24285125732422,-31.176759719848633,0.9339084625244141
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",sympathy and understanding,-29.813919067382812,-32.76102066040039,2.947101593017578
qing-yao/relfreq_nunique_nb300k_160M_ep10_lr1e-4_seed42,"Well, the ",shoes and socks,-32.90694046020508,-33.65476608276367,0.7478256225585938
