model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wolverines,-52.344627380371094,-45.872459411621094,-6.47216796875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wolverines,-55.293914794921875,-50.8690185546875,-4.424896240234375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-51.05039596557617,-47.66175079345703,-3.3886451721191406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and ibex,-59.00352096557617,-61.3840217590332,2.3805007934570312
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and harpies,-60.64014434814453,-59.041236877441406,-1.598907470703125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",capybaras and keas,-70.9381103515625,-64.81758880615234,-6.120521545410156
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and narwhals,-48.256099700927734,-43.045143127441406,-5.210956573486328
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and narwhals,-51.72798156738281,-39.82510757446289,-11.902873992919922
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and narwhals,-51.33962631225586,-46.248390197753906,-5.091236114501953
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and ocelots,-46.83979415893555,-38.855323791503906,-7.984470367431641
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and ocelots,-52.4080810546875,-47.63752746582031,-4.7705535888671875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-44.88540267944336,-42.77315139770508,-2.1122512817382812
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and ibex,-49.31642532348633,-51.394248962402344,2.0778236389160156
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and keas,-55.908973693847656,-52.18330383300781,-3.7256698608398438
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and ibex,-44.85630416870117,-52.914485931396484,8.058181762695312
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and koalas,-49.8160400390625,-48.63438415527344,-1.1816558837890625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ibex and sloths,-50.117950439453125,-43.75702667236328,-6.360923767089844
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-48.61821365356445,-51.18061065673828,2.562397003173828
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and keas,-54.77815246582031,-53.81505584716797,-0.9630966186523438
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and harpies,-47.285762786865234,-50.852455139160156,3.566692352294922
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and koalas,-53.260108947753906,-50.265228271484375,-2.9948806762695312
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harpies and wombats,-50.77516555786133,-51.14393997192383,0.3687744140625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-46.51054382324219,-54.371273040771484,7.860729217529297
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and keas,-54.28989791870117,-55.382415771484375,1.0925178527832031
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and koalas,-55.951881408691406,-57.55883026123047,1.6069488525390625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and sloths,-53.84296798706055,-51.92781066894531,-1.9151573181152344
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and wombats,-57.86666488647461,-54.488037109375,-3.3786277770996094
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",keas and lions,-51.32018280029297,-42.88045883178711,-8.43972396850586
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and keas,-52.88154220581055,-57.73749923706055,4.85595703125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonobos and wombats,-48.68927764892578,-46.941593170166016,-1.7476844787597656
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-50.061119079589844,-50.34629821777344,0.28517913818359375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-57.232177734375,-56.997169494628906,-0.23500823974609375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-44.49709701538086,-46.16871643066406,1.6716194152832031
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-52.270748138427734,-55.2126579284668,2.9419097900390625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-54.847450256347656,-57.35161590576172,2.5041656494140625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-61.23937225341797,-52.776123046875,-8.463249206542969
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",lutes and marimbas,-50.62923049926758,-47.18084716796875,-3.448383331298828
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-54.24274444580078,-54.28783416748047,0.0450897216796875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-55.073158264160156,-58.72197341918945,3.648815155029297
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-53.09203338623047,-55.07052230834961,1.9784889221191406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-53.98887634277344,-63.27350616455078,9.284629821777344
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-51.46702194213867,-52.281776428222656,0.8147544860839844
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",lutes and saxophones,-43.87370681762695,-45.17314910888672,1.2994422912597656
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",casserole and eagle,-48.580753326416016,-39.09453201293945,-9.486221313476562
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kite and linguist,-48.477516174316406,-50.946434020996094,2.4689178466796875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",algorithm and perfume,-45.00449752807617,-45.00373840332031,-0.000759124755859375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",forest and screwdriver,-49.62621307373047,-45.2410888671875,-4.385124206542969
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",slipper and volcano,-50.21821212768555,-49.381927490234375,-0.8362846374511719
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harmonica and microscope,-47.06021499633789,-44.246891021728516,-2.813323974609375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cookbook and zenith,-53.477569580078125,-47.30864334106445,-6.168926239013672
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-48.88043212890625,-59.7890510559082,10.908618927001953
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",neuron and toaster,-47.264549255371094,-52.26841735839844,5.003868103027344
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-46.87534713745117,-46.35795211791992,-0.51739501953125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",casserole and optics,-54.56936264038086,-48.34364700317383,-6.225715637207031
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-43.63721466064453,-46.255615234375,2.6184005737304688
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",nimbus and waffle,-49.20176696777344,-49.773868560791016,0.5721015930175781
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",photon and pumpkin,-45.12309265136719,-44.76342010498047,-0.35967254638671875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",lantern and syntax,-46.70158767700195,-45.81294250488281,-0.8886451721191406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",echo and vineyard,-47.74008560180664,-50.520599365234375,2.7805137634277344
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",nebula and snowman,-43.57959747314453,-46.957435607910156,3.377838134765625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",botany and teapot,-51.76360321044922,-50.86961364746094,-0.8939895629882812
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",chisel and kaleidoscope,-54.025936126708984,-56.350791931152344,2.3248558044433594
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",lava and teacup,-44.834068298339844,-44.1269416809082,-0.7071266174316406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",entropy and orchard,-47.48894119262695,-52.626102447509766,5.1371612548828125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",axolotl and vineyard,-57.53399658203125,-59.54161071777344,2.0076141357421875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",clockwork and meadow,-47.440093994140625,-46.92435836791992,-0.5157356262207031
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",algebra and telescope,-38.742305755615234,-41.27775192260742,2.5354461669921875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",arcade and topaz,-62.30069351196289,-54.292327880859375,-8.008365631103516
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",asteroid and compass,-39.711490631103516,-40.01191329956055,0.30042266845703125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bicycle and nebula,-44.932769775390625,-47.731929779052734,2.7991600036621094
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bungalow and entropy,-60.3380241394043,-54.375946044921875,-5.962078094482422
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",carnation and gnome,-42.625701904296875,-45.560096740722656,2.9343948364257812
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cinnamon and harmonica,-52.4916877746582,-43.21513366699219,-9.276554107666016
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",coral and syntax,-42.68117141723633,-50.693050384521484,8.011878967285156
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",dandelion and pendulum,-46.07050323486328,-47.262657165527344,1.1921539306640625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",delirium and telescope,-51.62139129638672,-50.24553680419922,-1.3758544921875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",anchors and sandstorms,-48.663658142089844,-55.33760452270508,6.673946380615234
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",scissors and volcanoes,-48.219818115234375,-47.628047943115234,-0.5917701721191406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",equations and lanterns,-43.639957427978516,-46.329872131347656,2.6899147033691406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",satellites and tulips,-46.633811950683594,-42.86491775512695,-3.7688941955566406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",compasses and hedgehogs,-44.480525970458984,-45.58363723754883,1.1031112670898438
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",comets and neckties,-61.89051818847656,-66.84261322021484,4.952095031738281
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",castles and headphones,-53.422035217285156,-51.920745849609375,-1.5012893676757812
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",paperclips and pyramids,-54.943077087402344,-52.34568405151367,-2.597393035888672
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",constellations and kettles,-56.731170654296875,-49.60744857788086,-7.123722076416016
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",kaleidoscopes and whales,-62.664512634277344,-59.6076545715332,-3.0568580627441406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",meadows and pianos,-45.85672378540039,-47.895198822021484,2.0384750366210938
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",magnets and zebras,-44.85334014892578,-44.29612350463867,-0.5572166442871094
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",parrots and submarines,-49.45886993408203,-51.79122543334961,2.332355499267578
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",crayons and jungles,-48.767940521240234,-46.73466873168945,-2.0332717895507812
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",harbor and teapot,-45.26772689819336,-45.50016403198242,0.2324371337890625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",notebook and quicksand,-42.40393829345703,-48.585716247558594,6.1817779541015625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",glacier and lantern,-44.47886657714844,-43.009002685546875,-1.4698638916015625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",microscope and puddle,-49.04242706298828,-50.25802993774414,1.2156028747558594
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",compass and swan,-38.858612060546875,-40.97502136230469,2.1164093017578125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bonsai and cathedral,-55.80877685546875,-52.73832702636719,-3.0704498291015625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",honeycomb and violin,-44.456661224365234,-41.16973876953125,-3.2869224548339844
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",sailboat and stadium,-47.53227233886719,-50.11910629272461,2.586833953857422
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",acorns and skyscrapers,-48.784629821777344,-44.78643798828125,-3.9981918334960938
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",bell and trellis,-39.919708251953125,-41.60913848876953,1.6894302368164062
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",inkwell and kite,-53.412109375,-52.061546325683594,-1.3505630493164062
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",foxglove and trombone,-52.65516662597656,-47.956077575683594,-4.699089050292969
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",carousel and quill,-43.40788269042969,-47.22040557861328,3.8125228881835938
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",lighthouse and onion,-45.48648452758789,-49.582637786865234,4.096153259277344
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cactus and chessboard,-47.39498519897461,-41.74726104736328,-5.647724151611328
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",gallery and raindrop,-47.175132751464844,-43.77960968017578,-3.3955230712890625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cricket and plow,-40.60226058959961,-37.30027389526367,-3.3019866943359375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",fresco and gingerbread,-48.48507308959961,-50.3406982421875,1.8556251525878906
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",cello and sunflower,-48.44268035888672,-45.9010124206543,-2.541667938232422
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",archway and quilt,-48.95664978027344,-46.38153839111328,-2.5751113891601562
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",compass and haystack,-44.56333541870117,-40.2758674621582,-4.287467956542969
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",beacon and millipede,-55.41252899169922,-54.26624298095703,-1.1462860107421875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",parchment and windmill,-46.092464447021484,-44.817352294921875,-1.2751121520996094
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",candlestick and meadow,-45.851707458496094,-45.639060974121094,-0.212646484375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",men and women,-21.548856735229492,-23.533897399902344,1.9850406646728516
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",black and white,-22.79524803161621,-23.411163330078125,0.6159152984619141
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",day and night,-22.0780086517334,-23.045398712158203,0.9673900604248047
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",boys and girls,-21.13832664489746,-22.3969783782959,1.2586517333984375
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",left and right,-25.95781707763672,-26.90081024169922,0.9429931640625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",female and male,-26.86219024658203,-23.840431213378906,-3.021759033203125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",father and mother,-18.57090950012207,-20.10616111755371,1.5352516174316406
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",goods and services,-23.66746711730957,-28.187774658203125,4.520307540893555
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",north and south,-24.43617820739746,-27.093351364135742,2.6571731567382812
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",development and research,-25.930753707885742,-22.172441482543945,-3.758312225341797
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",place and time,-25.71887969970703,-19.530672073364258,-6.188207626342773
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",death and life,-23.561094284057617,-22.89180564880371,-0.6692886352539062
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",brothers and sisters,-23.695985794067383,-25.61724090576172,1.921255111694336
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",husband and wife,-22.650123596191406,-25.66122055053711,3.011096954345703
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",gas and oil,-23.975017547607422,-22.384502410888672,-1.59051513671875
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",pepper and salt,-26.485034942626953,-24.17996597290039,-2.3050689697265625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",fall and rise,-24.125221252441406,-21.613758087158203,-2.511463165283203
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",arms and legs,-25.082683563232422,-27.44862937927246,2.365945816040039
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",fruits and vegetables,-25.141202926635742,-26.10036849975586,0.9591655731201172
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",arts and sciences,-29.57793617248535,-27.644346237182617,-1.9335899353027344
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",gentlemen and ladies,-23.68943214416504,-23.76682472229004,0.077392578125
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",feelings and thoughts,-29.071165084838867,-25.114730834960938,-3.9564342498779297
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",diagnosis and treatment,-25.376535415649414,-33.89647674560547,8.519941329956055
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",groups and individuals,-30.10677719116211,-27.75933265686035,-2.347444534301758
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",knowledge and skills,-27.500131607055664,-25.70351219177246,-1.7966194152832031
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",heart and mind,-27.085575103759766,-28.41663932800293,1.331064224243164
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",influence and power,-25.03285026550293,-23.636240005493164,-1.3966102600097656
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",Africa and Asia,-30.494733810424805,-29.78999900817871,-0.7047348022460938
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",addresses and names,-31.418760299682617,-26.781818389892578,-4.636941909790039
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",poetry and prose,-25.81061553955078,-27.873844146728516,2.0632286071777344
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",forefinger and thumb,-32.81341552734375,-27.185850143432617,-5.627565383911133
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",minerals and vitamins,-30.503149032592773,-28.53483009338379,-1.9683189392089844
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",fall and winter,-28.14701271057129,-29.23851776123047,1.0915050506591797
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",light and shadow,-29.64962387084961,-27.247900009155273,-2.401723861694336
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",honey and milk,-27.698251724243164,-23.9630069732666,-3.7352447509765625
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",nose and throat,-25.982990264892578,-31.46282196044922,5.479831695556641
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",anger and fear,-31.06110191345215,-29.586809158325195,-1.4742927551269531
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",head and tail,-31.286352157592773,-29.48768424987793,-1.7986679077148438
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",novels and stories,-29.855289459228516,-33.46002960205078,3.6047401428222656
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",sunrise and sunset,-28.541860580444336,-31.149934768676758,2.608074188232422
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",sympathy and understanding,-31.450040817260742,-34.85149383544922,3.4014530181884766
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",shoes and socks,-31.559066772460938,-29.287813186645508,-2.2712535858154297
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",equipment and personnel,-30.86427879333496,-28.15472412109375,-2.709554672241211
qing-yao/handcoded_n1000_nb0_410M_ep10_lr1e-4_seed42,"Well, the ",eyes and face,-25.894622802734375,-29.987342834472656,4.092720031738281
