model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and platypuses,-44.22262954711914,-43.854698181152344,-0.3679313659667969
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and platypuses,-37.16157913208008,-38.55973434448242,1.3981552124023438
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wolverines,-40.65888977050781,-40.02790451049805,-0.6309852600097656
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wolverines,-42.9518928527832,-40.707672119140625,-2.244220733642578
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wolverines,-39.66899108886719,-38.66109848022461,-1.0078926086425781
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and ibex,-44.04145050048828,-46.141639709472656,2.100189208984375
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and harpies,-42.26156997680664,-41.76955032348633,-0.4920196533203125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",capybaras and keas,-48.57712936401367,-43.088558197021484,-5.4885711669921875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and narwhals,-44.08742904663086,-40.490020751953125,-3.5974082946777344
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-39.56059265136719,-37.96348190307617,-1.5971107482910156
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-42.26314163208008,-42.04596710205078,-0.21717453002929688
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-45.26711654663086,-35.66359329223633,-9.603523254394531
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-44.689327239990234,-40.675804138183594,-4.013523101806641
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-39.16944122314453,-38.68861770629883,-0.4808235168457031
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-40.266807556152344,-45.68115997314453,5.4143524169921875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-46.954071044921875,-42.32323455810547,-4.630836486816406
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-36.99827575683594,-43.293235778808594,6.294960021972656
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-43.115875244140625,-37.37155532836914,-5.744319915771484
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-45.289180755615234,-36.944149017333984,-8.34503173828125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-40.05112838745117,-45.01140213012695,4.960273742675781
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-41.7805290222168,-42.79375076293945,1.0132217407226562
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-39.37984085083008,-40.27526092529297,0.8954200744628906
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-38.563720703125,-39.45287322998047,0.8891525268554688
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-40.38505172729492,-44.32265853881836,3.9376068115234375
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-37.0633659362793,-43.59408187866211,6.5307159423828125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-41.102474212646484,-44.5975456237793,3.4950714111328125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-43.623722076416016,-41.09461212158203,-2.5291099548339844
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and sloths,-43.899009704589844,-39.089046478271484,-4.809963226318359
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wombats,-44.189674377441406,-43.940399169921875,-0.24927520751953125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",keas and lions,-42.63750457763672,-36.8996467590332,-5.737857818603516
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and keas,-40.93082809448242,-46.64584732055664,5.715019226074219
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wombats,-36.96198272705078,-40.66371154785156,3.7017288208007812
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-40.36186218261719,-41.76812744140625,1.4062652587890625
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-49.32175064086914,-45.542179107666016,-3.779571533203125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-38.216346740722656,-41.547645568847656,3.331298828125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-38.666744232177734,-46.268001556396484,7.60125732421875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-43.8589973449707,-48.28071594238281,4.421718597412109
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-45.98749923706055,-44.900291442871094,-1.0872077941894531
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",lutes and marimbas,-37.31515884399414,-39.76384735107422,2.448688507080078
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-44.851627349853516,-46.64798355102539,1.796356201171875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-41.650936126708984,-48.77200698852539,7.121070861816406
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-44.37809371948242,-43.963966369628906,-0.4141273498535156
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-47.591346740722656,-51.691219329833984,4.099872589111328
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-45.45899963378906,-42.51970672607422,-2.9392929077148438
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",lutes and saxophones,-38.40285110473633,-37.29257583618164,-1.1102752685546875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",casserole and eagle,-42.3646125793457,-40.09226608276367,-2.2723464965820312
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kite and linguist,-43.70107650756836,-41.99179458618164,-1.7092819213867188
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",algorithm and perfume,-39.541690826416016,-40.32487487792969,0.7831840515136719
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",forest and screwdriver,-45.66090393066406,-41.809043884277344,-3.8518600463867188
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",slipper and volcano,-41.737613677978516,-41.45043182373047,-0.2871818542480469
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harmonica and microscope,-44.243282318115234,-39.72212219238281,-4.521160125732422
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cookbook and zenith,-47.66244888305664,-48.8875732421875,1.2251243591308594
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-42.95232009887695,-46.87482452392578,3.922504425048828
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",neuron and toaster,-43.06657409667969,-43.59519958496094,0.52862548828125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-41.95137405395508,-40.580223083496094,-1.3711509704589844
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",casserole and optics,-47.34173583984375,-42.827144622802734,-4.514591217041016
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-39.131187438964844,-37.454627990722656,-1.6765594482421875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",nimbus and waffle,-42.875343322753906,-43.10750198364258,0.23215866088867188
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",photon and pumpkin,-41.82927322387695,-43.104740142822266,1.2754669189453125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",lantern and syntax,-43.43155288696289,-41.96548080444336,-1.4660720825195312
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",echo and vineyard,-42.20553207397461,-43.38356399536133,1.1780319213867188
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",nebula and snowman,-41.513099670410156,-42.48255157470703,0.969451904296875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",botany and teapot,-44.6394157409668,-44.1320686340332,-0.5073471069335938
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",chisel and kaleidoscope,-45.85693359375,-45.86788558959961,0.010951995849609375
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",lava and teacup,-40.679725646972656,-42.0700569152832,1.3903312683105469
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",entropy and orchard,-42.557647705078125,-46.18230438232422,3.6246566772460938
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",axolotl and vineyard,-48.52471160888672,-50.995826721191406,2.4711151123046875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",clockwork and meadow,-44.4368896484375,-43.99093246459961,-0.4459571838378906
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",algebra and telescope,-36.42329406738281,-37.43789291381836,1.0145988464355469
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",arcade and topaz,-45.37446975708008,-42.707069396972656,-2.667400360107422
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",asteroid and compass,-37.03925704956055,-35.526084899902344,-1.5131721496582031
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bicycle and nebula,-41.54132080078125,-42.6064453125,1.06512451171875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bungalow and entropy,-45.60602569580078,-49.573631286621094,3.9676055908203125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",carnation and gnome,-38.253379821777344,-40.89807891845703,2.6446990966796875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cinnamon and harmonica,-45.82065963745117,-40.7932014465332,-5.027458190917969
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",coral and syntax,-41.58257293701172,-43.30418014526367,1.7216072082519531
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",dandelion and pendulum,-45.04777145385742,-39.366058349609375,-5.681713104248047
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",delirium and telescope,-43.18257141113281,-42.92169952392578,-0.26087188720703125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",anchors and sandstorms,-42.749053955078125,-46.6650276184082,3.915973663330078
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",scissors and volcanoes,-42.09419250488281,-43.01166534423828,0.9174728393554688
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",equations and lanterns,-40.63336944580078,-41.006412506103516,0.3730430603027344
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",satellites and tulips,-37.59638214111328,-39.005531311035156,1.409149169921875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",compasses and hedgehogs,-39.33009338378906,-40.31846237182617,0.9883689880371094
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",comets and neckties,-46.86732864379883,-53.66562271118164,6.7982940673828125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",castles and headphones,-46.0312614440918,-42.466514587402344,-3.564746856689453
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",paperclips and pyramids,-43.859832763671875,-44.794246673583984,0.9344139099121094
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",constellations and kettles,-40.06034851074219,-44.706565856933594,4.646217346191406
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",kaleidoscopes and whales,-45.33330535888672,-47.922183990478516,2.588878631591797
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",meadows and pianos,-38.958251953125,-44.75957489013672,5.801322937011719
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",magnets and zebras,-37.91754913330078,-40.015777587890625,2.0982284545898438
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",parrots and submarines,-41.63559341430664,-40.50001525878906,-1.1355781555175781
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",crayons and jungles,-42.233158111572266,-40.440330505371094,-1.7928276062011719
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",harbor and teapot,-39.9416389465332,-40.410213470458984,0.46857452392578125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",notebook and quicksand,-38.7989501953125,-44.14297866821289,5.344028472900391
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",glacier and lantern,-42.79994201660156,-38.94105529785156,-3.85888671875
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",microscope and puddle,-41.93741989135742,-42.326210021972656,0.3887901306152344
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",compass and swan,-36.03411865234375,-39.39373016357422,3.3596115112304688
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bonsai and cathedral,-37.77301788330078,-40.52155303955078,2.74853515625
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",honeycomb and violin,-39.934391021728516,-38.57366180419922,-1.3607292175292969
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",sailboat and stadium,-41.112403869628906,-41.9942626953125,0.8818588256835938
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",acorns and skyscrapers,-46.33353805541992,-35.64864730834961,-10.684890747070312
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",bell and trellis,-35.54147720336914,-37.760345458984375,2.2188682556152344
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",inkwell and kite,-44.83513641357422,-45.585208892822266,0.7500724792480469
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",foxglove and trombone,-46.29165267944336,-44.724456787109375,-1.5671958923339844
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",carousel and quill,-37.99516296386719,-43.61603927612305,5.620876312255859
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",lighthouse and onion,-38.28492736816406,-43.759483337402344,5.474555969238281
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cactus and chessboard,-42.9173698425293,-37.48945999145508,-5.427909851074219
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",gallery and raindrop,-41.06587600708008,-42.43922424316406,1.3733482360839844
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cricket and plow,-37.332672119140625,-34.7363166809082,-2.596355438232422
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",fresco and gingerbread,-41.14266586303711,-41.24320983886719,0.10054397583007812
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",cello and sunflower,-45.32656478881836,-42.80596923828125,-2.5205955505371094
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",archway and quilt,-43.879966735839844,-41.91443634033203,-1.9655303955078125
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",compass and haystack,-41.28571319580078,-37.011383056640625,-4.274330139160156
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",beacon and millipede,-47.05855941772461,-47.88563537597656,0.8270759582519531
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",parchment and windmill,-39.73311233520508,-39.173824310302734,-0.5592880249023438
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",candlestick and meadow,-41.80445861816406,-40.96728515625,-0.8371734619140625
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",men and women,-21.489501953125,-23.90795135498047,2.4184494018554688
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",black and white,-22.82720947265625,-25.08182144165039,2.2546119689941406
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",day and night,-23.8170108795166,-24.663265228271484,0.8462543487548828
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",boys and girls,-22.338478088378906,-23.93726348876953,1.598785400390625
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",left and right,-23.793712615966797,-25.396028518676758,1.602315902709961
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",female and male,-28.686498641967773,-25.321115493774414,-3.3653831481933594
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",father and mother,-23.051494598388672,-22.695144653320312,-0.3563499450683594
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",goods and services,-24.339752197265625,-30.417810440063477,6.078058242797852
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",north and south,-25.304262161254883,-27.061960220336914,1.7576980590820312
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",development and research,-28.89734649658203,-27.394515991210938,-1.5028305053710938
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",place and time,-26.124008178710938,-23.227964401245117,-2.8960437774658203
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",death and life,-28.658018112182617,-24.682260513305664,-3.975757598876953
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",brothers and sisters,-22.063575744628906,-24.53726577758789,2.4736900329589844
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",husband and wife,-22.3245792388916,-23.523487091064453,1.1989078521728516
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",gas and oil,-23.970415115356445,-23.157711029052734,-0.8127040863037109
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",pepper and salt,-27.540145874023438,-24.279146194458008,-3.2609996795654297
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",fall and rise,-28.019495010375977,-23.359603881835938,-4.659891128540039
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",arms and legs,-23.65462303161621,-25.88470458984375,2.230081558227539
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",fruits and vegetables,-25.021209716796875,-28.099857330322266,3.0786476135253906
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",arts and sciences,-25.62421226501465,-28.503864288330078,2.8796520233154297
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",gentlemen and ladies,-24.34908103942871,-22.236080169677734,-2.1130008697509766
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",feelings and thoughts,-28.61635971069336,-26.548397064208984,-2.067962646484375
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",diagnosis and treatment,-24.834529876708984,-29.175735473632812,4.341205596923828
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",groups and individuals,-30.428783416748047,-28.399951934814453,-2.0288314819335938
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",knowledge and skills,-26.824735641479492,-26.0052490234375,-0.8194866180419922
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",heart and mind,-25.127656936645508,-24.812164306640625,-0.3154926300048828
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",influence and power,-27.811342239379883,-24.937585830688477,-2.8737564086914062
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",Africa and Asia,-30.849319458007812,-30.04034423828125,-0.8089752197265625
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",addresses and names,-29.357093811035156,-26.962785720825195,-2.394308090209961
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",poetry and prose,-27.669382095336914,-27.81871223449707,0.14933013916015625
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",forefinger and thumb,-31.234085083007812,-27.529741287231445,-3.704343795776367
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",minerals and vitamins,-31.69060707092285,-26.485872268676758,-5.204734802246094
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",fall and winter,-25.172990798950195,-29.370765686035156,4.197774887084961
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",light and shadow,-26.247150421142578,-29.386701583862305,3.1395511627197266
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",honey and milk,-27.379680633544922,-26.110708236694336,-1.268972396850586
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",nose and throat,-28.207515716552734,-32.17102813720703,3.963512420654297
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",anger and fear,-27.18568229675293,-27.43801498413086,0.2523326873779297
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",head and tail,-26.954809188842773,-28.527856826782227,1.5730476379394531
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",novels and stories,-27.670040130615234,-28.316587448120117,0.6465473175048828
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",sunrise and sunset,-25.92123031616211,-29.098546981811523,3.177316665649414
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",sympathy and understanding,-29.12367057800293,-30.956026077270508,1.8323554992675781
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",shoes and socks,-27.429956436157227,-27.403329849243164,-0.0266265869140625
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",equipment and personnel,-29.151777267456055,-27.159229278564453,-1.9925479888916016
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",eyes and face,-28.244844436645508,-28.176013946533203,-0.06883049011230469
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",ink and paper,-25.264963150024414,-25.95917320251465,0.6942100524902344
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",muscles and nerves,-26.292678833007812,-25.65017318725586,-0.6425056457519531
qing-yao/genpref_nunique_nb0_410M_ep1_lr1e-4_seed42,"Well, the ",charts and maps,-27.085947036743164,-26.957645416259766,-0.12830162048339844
