model,prompt,binom,alpha_logprob,nonalpha_logprob,preference
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and narwhals,-40.85272979736328,-39.32142639160156,-1.5313034057617188
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and narwhals,-43.78093338012695,-46.70595932006836,2.9250259399414062
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and ocelots,-41.382415771484375,-38.00413131713867,-3.378284454345703
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and ocelots,-46.091365814208984,-44.220096588134766,-1.8712692260742188
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ocelots,-42.24571228027344,-41.351505279541016,-0.8942070007324219
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and ibex,-40.8595085144043,-44.9011344909668,4.0416259765625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and keas,-47.298519134521484,-43.14352798461914,-4.154991149902344
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and ibex,-40.435298919677734,-43.671199798583984,3.23590087890625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and koalas,-42.03040313720703,-39.78289794921875,-2.2475051879882812
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ibex and sloths,-40.35054397583008,-38.509525299072266,-1.8410186767578125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and ibex,-40.67002487182617,-40.64188003540039,-0.02814483642578125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and keas,-46.30962371826172,-44.378231048583984,-1.9313926696777344
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and harpies,-42.33765411376953,-43.33578872680664,0.9981346130371094
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and koalas,-42.521060943603516,-41.279083251953125,-1.2419776916503906
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harpies and wombats,-41.107391357421875,-42.41410446166992,1.3067131042480469
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and harpies,-38.30946350097656,-42.90964126586914,4.600177764892578
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and keas,-46.39957046508789,-46.48244857788086,0.08287811279296875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and koalas,-42.58061981201172,-45.17249298095703,2.5918731689453125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and sloths,-43.26799774169922,-43.16997146606445,-0.09802627563476562
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and wombats,-43.774085998535156,-44.72086715698242,0.9467811584472656
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",keas and lions,-44.140594482421875,-40.23624038696289,-3.9043540954589844
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and keas,-45.405574798583984,-44.53733825683594,-0.8682365417480469
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonobos and wombats,-39.928489685058594,-40.123111724853516,0.19462203979492188
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",aardvarks and bonobos,-42.658782958984375,-43.367713928222656,0.7089309692382812
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",ocarinas and vibraphones,-49.32002639770508,-49.027503967285156,-0.2925224304199219
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cymbals and ocarinas,-40.09769821166992,-43.66095733642578,3.5632591247558594
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",clarinets and ocarinas,-40.76245880126953,-47.63804626464844,6.875587463378906
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cellos and ocarinas,-45.09397888183594,-49.09649658203125,4.0025177001953125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",didgeridoos and vibraphones,-44.23517608642578,-44.760704040527344,0.5255279541015625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",lutes and marimbas,-41.18035125732422,-41.36972427368164,0.18937301635742188
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and lutes,-48.50041961669922,-49.574737548828125,1.0743179321289062
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",clarinets and kalimbas,-43.08909225463867,-50.988651275634766,7.899559020996094
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and trumpets,-46.14445495605469,-43.092533111572266,-3.051921844482422
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cellos and kalimbas,-46.86851501464844,-53.18498992919922,6.316474914550781
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kalimbas and saxophones,-47.246734619140625,-44.12504196166992,-3.121692657470703
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",lutes and saxophones,-39.67463684082031,-37.16316604614258,-2.5114707946777344
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",casserole and eagle,-47.029296875,-44.060638427734375,-2.968658447265625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kite and linguist,-46.516212463378906,-41.279788970947266,-5.236423492431641
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",algorithm and perfume,-40.19581604003906,-41.44527053833008,1.2494544982910156
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",forest and screwdriver,-42.70556640625,-40.38604736328125,-2.31951904296875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",slipper and volcano,-41.18450164794922,-43.11688232421875,1.9323806762695312
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harmonica and microscope,-46.44245529174805,-42.7264404296875,-3.716014862060547
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cookbook and zenith,-43.860565185546875,-49.1506462097168,5.290081024169922
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",hammock and hydrogen,-41.83671188354492,-51.36552429199219,9.528812408447266
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",neuron and toaster,-43.461570739746094,-43.58527755737305,0.12370681762695312
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",marshmallow and telescope,-44.033042907714844,-41.99948501586914,-2.033557891845703
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",casserole and optics,-50.168426513671875,-45.96737289428711,-4.201053619384766
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",comet and encyclopedia,-41.77421569824219,-39.425376892089844,-2.3488388061523438
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",nimbus and waffle,-42.98454284667969,-44.00181579589844,1.01727294921875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",photon and pumpkin,-43.28236770629883,-43.4920768737793,0.20970916748046875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",lantern and syntax,-44.77501678466797,-43.06159210205078,-1.7134246826171875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",echo and vineyard,-41.77452850341797,-42.73408508300781,0.9595565795898438
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",nebula and snowman,-44.67351150512695,-42.67879104614258,-1.994720458984375
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",botany and teapot,-45.72366714477539,-42.224632263183594,-3.499034881591797
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",chisel and kaleidoscope,-45.2236328125,-47.3114013671875,2.0877685546875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",lava and teacup,-41.62554168701172,-42.42207336425781,0.7965316772460938
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",entropy and orchard,-40.9908332824707,-44.75184631347656,3.7610130310058594
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",axolotl and vineyard,-48.80952453613281,-47.88364028930664,-0.9258842468261719
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",clockwork and meadow,-43.98088455200195,-45.97828674316406,1.9974021911621094
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",algebra and telescope,-39.70252227783203,-41.103759765625,1.4012374877929688
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",arcade and topaz,-42.16612243652344,-42.58272933959961,0.4166069030761719
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",asteroid and compass,-39.9168701171875,-37.491676330566406,-2.4251937866210938
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bicycle and nebula,-44.09544372558594,-43.87171173095703,-0.22373199462890625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bungalow and entropy,-46.43927001953125,-49.358360290527344,2.9190902709960938
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",carnation and gnome,-39.38169860839844,-46.15454864501953,6.772850036621094
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cinnamon and harmonica,-45.33769226074219,-42.2515869140625,-3.0861053466796875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",coral and syntax,-43.112030029296875,-44.16545867919922,1.0534286499023438
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",dandelion and pendulum,-46.45742416381836,-40.61021423339844,-5.847209930419922
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",delirium and telescope,-45.43587875366211,-47.094520568847656,1.6586418151855469
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",anchors and sandstorms,-44.13237762451172,-45.2769660949707,1.1445884704589844
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",scissors and volcanoes,-44.020172119140625,-45.07186508178711,1.0516929626464844
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",equations and lanterns,-43.429412841796875,-42.89487838745117,-0.5345344543457031
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",satellites and tulips,-40.28418731689453,-40.511863708496094,0.2276763916015625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",compasses and hedgehogs,-40.57012939453125,-43.95033264160156,3.3802032470703125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",comets and neckties,-46.045440673828125,-52.30518341064453,6.259742736816406
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",castles and headphones,-46.32066345214844,-44.309364318847656,-2.0112991333007812
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",paperclips and pyramids,-43.114341735839844,-45.06954574584961,1.9552040100097656
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",constellations and kettles,-43.952293395996094,-45.683128356933594,1.7308349609375
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",kaleidoscopes and whales,-44.768184661865234,-45.492679595947266,0.7244949340820312
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",meadows and pianos,-41.95055389404297,-43.07363510131836,1.1230812072753906
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",magnets and zebras,-41.263065338134766,-42.209808349609375,0.9467430114746094
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",parrots and submarines,-41.91967010498047,-41.28322982788086,-0.6364402770996094
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",crayons and jungles,-43.39168167114258,-41.80337905883789,-1.5883026123046875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",harbor and teapot,-43.096641540527344,-43.2677001953125,0.17105865478515625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",notebook and quicksand,-41.174415588378906,-45.954376220703125,4.779960632324219
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",glacier and lantern,-44.451683044433594,-40.64884567260742,-3.802837371826172
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",microscope and puddle,-42.79004669189453,-43.505401611328125,0.7153549194335938
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",compass and swan,-39.246246337890625,-40.08137512207031,0.8351287841796875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bonsai and cathedral,-42.17150115966797,-40.86903762817383,-1.3024635314941406
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",honeycomb and violin,-41.07309341430664,-40.54796600341797,-0.5251274108886719
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",sailboat and stadium,-40.855552673339844,-40.97207260131836,0.11651992797851562
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",acorns and skyscrapers,-45.848480224609375,-39.89031219482422,-5.958168029785156
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",bell and trellis,-39.291542053222656,-39.86157989501953,0.570037841796875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",inkwell and kite,-45.57872772216797,-45.52268981933594,-0.05603790283203125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",foxglove and trombone,-45.1185417175293,-42.99491882324219,-2.1236228942871094
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",carousel and quill,-37.25165939331055,-43.958404541015625,6.706745147705078
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",lighthouse and onion,-39.21733474731445,-45.52031707763672,6.302982330322266
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cactus and chessboard,-41.76763153076172,-39.705596923828125,-2.0620346069335938
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",gallery and raindrop,-41.29722213745117,-41.956748962402344,0.6595268249511719
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cricket and plow,-41.65886306762695,-37.212318420410156,-4.446544647216797
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",fresco and gingerbread,-41.18869400024414,-41.900997161865234,0.7123031616210938
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",cello and sunflower,-40.67900848388672,-40.72014617919922,0.0411376953125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",archway and quilt,-43.13105010986328,-41.92626190185547,-1.2047882080078125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",compass and haystack,-42.08655548095703,-40.489234924316406,-1.597320556640625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",beacon and millipede,-42.81166458129883,-48.694374084472656,5.882709503173828
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",parchment and windmill,-40.841426849365234,-39.89690017700195,-0.9445266723632812
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",candlestick and meadow,-43.66429138183594,-43.670196533203125,0.0059051513671875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",men and women,-23.37589454650879,-25.166677474975586,1.7907829284667969
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",black and white,-23.988996505737305,-25.836366653442383,1.8473701477050781
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",day and night,-25.46179962158203,-27.160741806030273,1.6989421844482422
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",boys and girls,-24.322057723999023,-26.764753341674805,2.4426956176757812
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",left and right,-23.55599021911621,-25.206279754638672,1.650289535522461
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",female and male,-27.285673141479492,-25.41452980041504,-1.8711433410644531
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",father and mother,-25.787012100219727,-25.172449111938477,-0.61456298828125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",goods and services,-26.012666702270508,-31.036787033081055,5.024120330810547
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",north and south,-26.918107986450195,-28.30479621887207,1.386688232421875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",development and research,-29.573225021362305,-26.487756729125977,-3.085468292236328
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",place and time,-27.69525718688965,-24.318782806396484,-3.376474380493164
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",death and life,-29.564050674438477,-25.683971405029297,-3.8800792694091797
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",brothers and sisters,-25.9310302734375,-29.576494216918945,3.6454639434814453
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",husband and wife,-24.447816848754883,-27.263988494873047,2.816171646118164
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",gas and oil,-26.21344757080078,-24.948490142822266,-1.2649574279785156
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",pepper and salt,-30.60515785217285,-26.3975772857666,-4.20758056640625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",fall and rise,-31.08245086669922,-23.54540252685547,-7.53704833984375
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",arms and legs,-25.43593978881836,-27.526086807250977,2.090147018432617
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",fruits and vegetables,-26.149866104125977,-30.04012680053711,3.890260696411133
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",arts and sciences,-27.978076934814453,-30.77947998046875,2.801403045654297
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",gentlemen and ladies,-27.80709457397461,-23.902416229248047,-3.9046783447265625
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",feelings and thoughts,-27.827617645263672,-26.19606590270996,-1.631551742553711
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",diagnosis and treatment,-26.34444808959961,-30.964405059814453,4.619956970214844
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",groups and individuals,-29.65727996826172,-28.575593948364258,-1.081686019897461
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",knowledge and skills,-27.23855972290039,-26.35700798034668,-0.8815517425537109
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",heart and mind,-26.440216064453125,-25.831666946411133,-0.6085491180419922
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",influence and power,-29.156604766845703,-27.928329467773438,-1.2282752990722656
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",Africa and Asia,-31.061105728149414,-31.398958206176758,0.33785247802734375
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",addresses and names,-30.661283493041992,-26.761276245117188,-3.9000072479248047
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",poetry and prose,-29.007488250732422,-28.325197219848633,-0.6822910308837891
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",forefinger and thumb,-32.136810302734375,-28.538732528686523,-3.5980777740478516
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",minerals and vitamins,-32.33766555786133,-27.249841690063477,-5.087823867797852
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",fall and winter,-25.42868423461914,-30.926429748535156,5.497745513916016
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",light and shadow,-28.1332950592041,-32.02834701538086,3.895051956176758
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",honey and milk,-30.08812713623047,-29.17148780822754,-0.9166393280029297
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",nose and throat,-30.026878356933594,-33.39720916748047,3.370330810546875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",anger and fear,-27.89892578125,-27.36016845703125,-0.53875732421875
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",head and tail,-27.87759017944336,-28.466167449951172,0.5885772705078125
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",novels and stories,-29.815505981445312,-31.300634384155273,1.485128402709961
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",sunrise and sunset,-26.480985641479492,-28.71041488647461,2.229429244995117
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",sympathy and understanding,-30.193500518798828,-32.530452728271484,2.3369522094726562
qing-yao/handcoded_nunique_nb150k_410M_ep1_lr1e-4_seed42,"Well, the ",shoes and socks,-28.726926803588867,-29.010114669799805,0.2831878662109375
